image_id,split,source_image,source_xml,box_index,class_id,raw_class_name,class_name,class_name_cn,xmin,ymin,xmax,ymax,width,height,area,pad_x_raw,pad_y_raw,scale,augmentation
00067,train,data/raw/GC10-DET/3/img_01_3402617700_01009.jpg,data/raw/GC10-DET/lable/img_01_3402617700_01009.xml,1,2,3_yueyawan,crescent_gap,月牙弯,878.0,411.0,983.5,691.0,105.5,280.0,29540.0,0.0,524.0,0.5,
00068,train,data/raw/GC10-DET/4/img_01_425008500_00476.jpg,data/raw/GC10-DET/lable/img_01_425008500_00476.xml,1,3,4_shuiban,water_spot,水斑,624.5,511.0,788.5,656.5,164.0,145.5,23862.0,0.0,524.0,0.5,
00069,train,data/raw/GC10-DET/1/img_06_425508100_00054.jpg,data/raw/GC10-DET/lable/img_06_425508100_00054.xml,1,0,1_chongkong,punching_hole,冲孔,929.5,611.0,983.0,643.5,53.5,32.5,1738.75,0.0,524.0,0.5,
00069,train,data/raw/GC10-DET/1/img_06_425508100_00054.jpg,data/raw/GC10-DET/lable/img_06_425508100_00054.xml,2,1,2_hanfeng,welding_line,焊缝,11.5,506.5,1017.5,560.5,1006.0,54.0,54324.0,0.0,524.0,0.5,
00070,test,data/raw/GC10-DET/4/img_02_4403465900_00026.jpg,data/raw/GC10-DET/lable/img_02_4403465900_00026.xml,1,4,5_youban,oil_spot,油斑,146.0,262.5,257.0,759.5,111.0,497.0,55167.0,0.0,524.0,0.5,
00071,train,data/raw/GC10-DET/6/img_02_425243400_00057.jpg,data/raw/GC10-DET/lable/img_02_425243400_00057.xml,1,5,6_siban,silk_spot,丝斑,28.0,316.5,270.0,575.5,242.0,259.0,62678.0,0.0,524.0,0.5,
00072,test,data/raw/GC10-DET/5/img_07_425390900_00075.jpg,data/raw/GC10-DET/lable/img_07_425390900_00075.xml,1,4,5_youban,oil_spot,油斑,808.5,304.0,853.5,350.0,45.0,46.0,2070.0,0.0,524.0,0.5,
00072,test,data/raw/GC10-DET/5/img_07_425390900_00075.jpg,data/raw/GC10-DET/lable/img_07_425390900_00075.xml,2,4,5_youban,oil_spot,油斑,770.0,395.5,816.5,548.5,46.5,153.0,7114.5,0.0,524.0,0.5,
00072,test,data/raw/GC10-DET/5/img_07_425390900_00075.jpg,data/raw/GC10-DET/lable/img_07_425390900_00075.xml,3,4,5_youban,oil_spot,油斑,815.5,634.0,843.5,675.5,28.0,41.5,1162.0,0.0,524.0,0.5,
00072,test,data/raw/GC10-DET/5/img_07_425390900_00075.jpg,data/raw/GC10-DET/lable/img_07_425390900_00075.xml,4,4,5_youban,oil_spot,油斑,773.0,684.5,807.5,709.0,34.5,24.5,845.25,0.0,524.0,0.5,
00073,train,data/raw/GC10-DET/4/img_01_425241500_00995.jpg,data/raw/GC10-DET/lable/img_01_425241500_00995.xml,1,3,4_shuiban,water_spot,水斑,468.0,497.5,714.0,762.0,246.0,264.5,65067.0,0.0,524.0,0.5,
00073,train,data/raw/GC10-DET/4/img_01_425241500_00995.jpg,data/raw/GC10-DET/lable/img_01_425241500_00995.xml,2,5,6_siban,silk_spot,丝斑,559.5,278.5,901.0,577.0,341.5,298.5,101937.75,0.0,524.0,0.5,
00074,train,data/raw/GC10-DET/10/img_06_3436814000_00687.jpg,data/raw/GC10-DET/lable/img_06_3436814000_00687.xml,1,9,10_yaozhe,waist_folding,腰折,117.5,292.0,948.5,753.0,831.0,461.0,383091.0,0.0,524.0,0.5,
00075,train,data/raw/GC10-DET/1/img_03_425637700_00842.jpg,data/raw/GC10-DET/lable/img_03_425637700_00842.xml,1,0,1_chongkong,punching_hole,冲孔,51.0,624.0,105.0,656.0,54.0,32.0,1728.0,0.0,524.0,0.5,
00075,train,data/raw/GC10-DET/1/img_03_425637700_00842.jpg,data/raw/GC10-DET/lable/img_03_425637700_00842.xml,2,1,2_hanfeng,welding_line,焊缝,11.5,535.5,1019.0,567.5,1007.5,32.0,32240.0,0.0,524.0,0.5,
00076,train,data/raw/GC10-DET/6/img_06_4406645900_00479.jpg,data/raw/GC10-DET/lable/img_06_4406645900_00479.xml,1,5,6_siban,silk_spot,丝斑,784.5,408.5,897.5,721.5,113.0,313.0,35369.0,0.0,524.0,0.5,
00077,test,data/raw/GC10-DET/5/img_07_425390900_00086.jpg,data/raw/GC10-DET/lable/img_07_425390900_00086.xml,1,4,5_youban,oil_spot,油斑,804.0,347.5,837.0,408.5,33.0,61.0,2013.0,0.0,524.0,0.5,
00077,test,data/raw/GC10-DET/5/img_07_425390900_00086.jpg,data/raw/GC10-DET/lable/img_07_425390900_00086.xml,2,4,5_youban,oil_spot,油斑,775.5,406.5,865.5,473.0,90.0,66.5,5985.0,0.0,524.0,0.5,
00077,test,data/raw/GC10-DET/5/img_07_425390900_00086.jpg,data/raw/GC10-DET/lable/img_07_425390900_00086.xml,3,4,5_youban,oil_spot,油斑,813.0,538.5,842.0,563.5,29.0,25.0,725.0,0.0,524.0,0.5,
00077,test,data/raw/GC10-DET/5/img_07_425390900_00086.jpg,data/raw/GC10-DET/lable/img_07_425390900_00086.xml,4,4,5_youban,oil_spot,油斑,773.0,652.5,811.5,684.5,38.5,32.0,1232.0,0.0,524.0,0.5,
00077,test,data/raw/GC10-DET/5/img_07_425390900_00086.jpg,data/raw/GC10-DET/lable/img_07_425390900_00086.xml,5,4,5_youban,oil_spot,油斑,774.0,738.0,805.0,760.5,31.0,22.5,697.5,0.0,524.0,0.5,
00077,test,data/raw/GC10-DET/5/img_07_425390900_00086.jpg,data/raw/GC10-DET/lable/img_07_425390900_00086.xml,6,4,5_youban,oil_spot,油斑,766.0,508.5,805.5,611.0,39.5,102.5,4048.75,0.0,524.0,0.5,
00078,train,data/raw/GC10-DET/10/img_06_4402719200_00017.jpg,data/raw/GC10-DET/lable/img_06_4402719200_00017.xml,1,9,10_yaozhe,waist_folding,腰折,38.0,275.5,975.5,695.0,937.5,419.5,393281.25,0.0,524.0,0.5,
00079,train,data/raw/GC10-DET/1/img_02_425506400_00018.jpg,data/raw/GC10-DET/lable/img_02_425506400_00018.xml,1,0,1_chongkong,punching_hole,冲孔,1002.5,592.0,1024.0,618.0,21.5,26.0,559.0,0.0,524.0,0.5,
00080,train,data/raw/GC10-DET/2/img_07_4404613900_01090.jpg,data/raw/GC10-DET/lable/img_07_4404613900_01090.xml,1,1,2_hanfeng,welding_line,焊缝,1.5,480.5,1010.0,530.0,1008.5,49.5,49920.75,0.0,524.0,0.5,
00081,val,data/raw/GC10-DET/4/img_02_4404580000_00041.jpg,data/raw/GC10-DET/lable/img_02_4404580000_00041.xml,1,3,4_shuiban,water_spot,水斑,420.5,656.5,499.5,759.0,79.0,102.5,8097.5,0.0,524.0,0.5,
00082,val,data/raw/GC10-DET/3/img_08_425640100_00874.jpg,data/raw/GC10-DET/lable/img_08_425640100_00874.xml,1,1,2_hanfeng,welding_line,焊缝,6.5,615.5,544.5,659.0,538.0,43.5,23403.0,0.0,524.0,0.5,
00082,val,data/raw/GC10-DET/3/img_08_425640100_00874.jpg,data/raw/GC10-DET/lable/img_08_425640100_00874.xml,2,2,3_yueyawan,crescent_gap,月牙弯,465.5,479.5,653.5,762.0,188.0,282.5,53110.0,0.0,524.0,0.5,
00083,train,data/raw/GC10-DET/3/img_01_4406772100_00002.jpg,data/raw/GC10-DET/lable/img_01_4406772100_00002.xml,1,2,3_yueyawan,crescent_gap,月牙弯,844.5,472.5,979.0,762.0,134.5,289.5,38937.75,0.0,524.0,0.5,
00083,train,data/raw/GC10-DET/3/img_01_4406772100_00002.jpg,data/raw/GC10-DET/lable/img_01_4406772100_00002.xml,2,1,2_hanfeng,welding_line,焊缝,959.5,643.5,1024.0,656.5,64.5,13.0,838.5,0.0,524.0,0.5,
00084,val,data/raw/GC10-DET/5/img_08_425508200_00403.jpg,data/raw/GC10-DET/lable/img_08_425508200_00403.xml,1,4,5_youban,oil_spot,油斑,192.0,275.5,224.5,293.5,32.5,18.0,585.0,0.0,524.0,0.5,
00084,val,data/raw/GC10-DET/5/img_08_425508200_00403.jpg,data/raw/GC10-DET/lable/img_08_425508200_00403.xml,2,4,5_youban,oil_spot,油斑,181.0,303.5,221.5,334.0,40.5,30.5,1235.25,0.0,524.0,0.5,
00084,val,data/raw/GC10-DET/5/img_08_425508200_00403.jpg,data/raw/GC10-DET/lable/img_08_425508200_00403.xml,3,4,5_youban,oil_spot,油斑,211.5,598.5,244.5,631.5,33.0,33.0,1089.0,0.0,524.0,0.5,
00084,val,data/raw/GC10-DET/5/img_08_425508200_00403.jpg,data/raw/GC10-DET/lable/img_08_425508200_00403.xml,4,5,6_siban,silk_spot,丝斑,0.5,277.0,144.5,722.5,144.0,445.5,64152.0,0.0,524.0,0.5,
00085,train,data/raw/GC10-DET/4/img_03_424992500_01025.jpg,data/raw/GC10-DET/lable/img_03_424992500_01025.xml,1,3,4_shuiban,water_spot,水斑,8.5,448.5,106.0,654.0,97.5,205.5,20036.25,0.0,524.0,0.5,
00086,train,data/raw/GC10-DET/6/img_07_4406743300_00094.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00094.xml,1,5,6_siban,silk_spot,丝斑,571.0,281.0,1014.5,725.5,443.5,444.5,197135.75,0.0,524.0,0.5,
00087,train,data/raw/GC10-DET/6/img_06_4406645900_00485.jpg,data/raw/GC10-DET/lable/img_06_4406645900_00485.xml,1,5,6_siban,silk_spot,丝斑,811.0,326.5,903.5,723.0,92.5,396.5,36676.25,0.0,524.0,0.5,
00088,train,data/raw/GC10-DET/6/img_01_425005700_00326.jpg,data/raw/GC10-DET/lable/img_01_425005700_00326.xml,1,5,6_siban,silk_spot,丝斑,437.0,309.0,707.5,715.5,270.5,406.5,109958.25,0.0,524.0,0.5,
00089,train,data/raw/GC10-DET/5/img_07_436163600_00085.jpg,data/raw/GC10-DET/lable/img_07_436163600_00085.xml,1,4,5_youban,oil_spot,油斑,315.5,386.0,395.0,447.0,79.5,61.0,4849.5,0.0,524.0,0.5,
00090,train,data/raw/GC10-DET/2/img_04_425391600_00018.jpg,data/raw/GC10-DET/lable/img_04_425391600_00018.xml,1,1,2_hanfeng,welding_line,焊缝,4.0,650.0,683.5,702.5,679.5,52.5,35673.75,0.0,524.0,0.5,
00091,train,data/raw/GC10-DET/9/img_05_4405381400_00774.jpg,data/raw/GC10-DET/lable/img_05_4405381400_00774.xml,1,8,9_zhehen,crease,折痕,651.5,530.5,990.5,594.5,339.0,64.0,21696.0,0.0,524.0,0.5,
00092,train,data/raw/GC10-DET/6/img_04_4406645900_00857.jpg,data/raw/GC10-DET/lable/img_04_4406645900_00857.xml,1,5,6_siban,silk_spot,丝斑,58.5,537.0,118.0,705.0,59.5,168.0,9996.0,0.0,524.0,0.5,
00093,train,data/raw/GC10-DET/8/img_03_4402117000_00003.jpg,data/raw/GC10-DET/lable/img_03_4402117000_00003.xml,1,7,8_yahen,rolled_pit,压痕,451.5,301.0,544.5,355.0,93.0,54.0,5022.0,0.0,524.0,0.5,
00093,train,data/raw/GC10-DET/8/img_03_4402117000_00003.jpg,data/raw/GC10-DET/lable/img_03_4402117000_00003.xml,2,7,8_yahen,rolled_pit,压痕,191.0,290.5,291.0,371.5,100.0,81.0,8100.0,0.0,524.0,0.5,
00093,train,data/raw/GC10-DET/8/img_03_4402117000_00003.jpg,data/raw/GC10-DET/lable/img_03_4402117000_00003.xml,3,7,8_yahen,rolled_pit,压痕,193.5,453.5,276.5,497.0,83.0,43.5,3610.5,0.0,524.0,0.5,
00093,train,data/raw/GC10-DET/8/img_03_4402117000_00003.jpg,data/raw/GC10-DET/lable/img_03_4402117000_00003.xml,4,7,8_yahen,rolled_pit,压痕,209.0,580.5,289.5,645.0,80.5,64.5,5192.25,0.0,524.0,0.5,
00094,train,data/raw/GC10-DET/2/img_06_4404892700_01142.jpg,data/raw/GC10-DET/lable/img_06_4404892700_01142.xml,1,1,2_hanfeng,welding_line,焊缝,9.0,712.5,1024.0,752.0,1015.0,39.5,40092.5,0.0,524.0,0.5,
00095,train,data/raw/GC10-DET/6/img_03_SIS001577_00019.jpg,data/raw/GC10-DET/lable/img_03_SIS001577_00019.xml,1,5,6_siban,silk_spot,丝斑,590.5,298.5,715.5,411.0,125.0,112.5,14062.5,0.0,524.0,0.5,
00095,train,data/raw/GC10-DET/6/img_03_SIS001577_00019.jpg,data/raw/GC10-DET/lable/img_03_SIS001577_00019.xml,2,5,6_siban,silk_spot,丝斑,780.5,441.0,974.5,576.5,194.0,135.5,26287.0,0.0,524.0,0.5,
00095,train,data/raw/GC10-DET/6/img_03_SIS001577_00019.jpg,data/raw/GC10-DET/lable/img_03_SIS001577_00019.xml,3,5,6_siban,silk_spot,丝斑,751.5,593.5,995.0,698.5,243.5,105.0,25567.5,0.0,524.0,0.5,
00095,train,data/raw/GC10-DET/6/img_03_SIS001577_00019.jpg,data/raw/GC10-DET/lable/img_03_SIS001577_00019.xml,4,5,6_siban,silk_spot,丝斑,606.5,516.5,691.0,600.0,84.5,83.5,7055.75,0.0,524.0,0.5,
00095,train,data/raw/GC10-DET/6/img_03_SIS001577_00019.jpg,data/raw/GC10-DET/lable/img_03_SIS001577_00019.xml,5,5,6_siban,silk_spot,丝斑,782.0,279.0,929.0,401.0,147.0,122.0,17934.0,0.0,524.0,0.5,
00096,train,data/raw/GC10-DET/5/img_02_425507200_01509.jpg,data/raw/GC10-DET/lable/img_02_425507200_01509.xml,1,4,5_youban,oil_spot,油斑,208.5,539.5,251.0,580.5,42.5,41.0,1742.5,0.0,524.0,0.5,
00096,train,data/raw/GC10-DET/5/img_02_425507200_01509.jpg,data/raw/GC10-DET/lable/img_02_425507200_01509.xml,2,4,5_youban,oil_spot,油斑,212.5,436.0,240.5,462.0,28.0,26.0,728.0,0.0,524.0,0.5,
00096,train,data/raw/GC10-DET/5/img_02_425507200_01509.jpg,data/raw/GC10-DET/lable/img_02_425507200_01509.xml,3,4,5_youban,oil_spot,油斑,215.5,287.0,237.0,314.0,21.5,27.0,580.5,0.0,524.0,0.5,
00096,train,data/raw/GC10-DET/5/img_02_425507200_01509.jpg,data/raw/GC10-DET/lable/img_02_425507200_01509.xml,4,4,5_youban,oil_spot,油斑,214.0,664.5,241.0,700.5,27.0,36.0,972.0,0.0,524.0,0.5,
00097,val,data/raw/GC10-DET/1/img_06_425504800_00053.jpg,data/raw/GC10-DET/lable/img_06_425504800_00053.xml,1,0,1_chongkong,punching_hole,冲孔,928.0,693.5,980.5,727.0,52.5,33.5,1758.75,0.0,524.0,0.5,
00097,val,data/raw/GC10-DET/1/img_06_425504800_00053.jpg,data/raw/GC10-DET/lable/img_06_425504800_00053.xml,2,1,2_hanfeng,welding_line,焊缝,7.5,596.0,1021.5,642.0,1014.0,46.0,46644.0,0.0,524.0,0.5,
00098,test,data/raw/GC10-DET/4/img_02_425237600_00302.jpg,data/raw/GC10-DET/lable/img_02_425237600_00302.xml,1,3,4_shuiban,water_spot,水斑,627.0,280.5,751.5,389.5,124.5,109.0,13570.5,0.0,524.0,0.5,
00099,train,data/raw/GC10-DET/9/img_06_430103100_01149.jpg,data/raw/GC10-DET/lable/img_06_430103100_01149.xml,1,8,9_zhehen,crease,折痕,527.0,264.0,772.0,451.0,245.0,187.0,45815.0,0.0,524.0,0.5,
00100,val,data/raw/GC10-DET/6/img_02_436152900_00542.jpg,data/raw/GC10-DET/lable/img_02_436152900_00542.xml,1,5,6_siban,silk_spot,丝斑,406.0,365.5,682.0,709.0,276.0,343.5,94806.0,0.0,524.0,0.5,
00101,train,data/raw/GC10-DET/1/img_06_425507000_00054.jpg,data/raw/GC10-DET/lable/img_06_425507000_00054.xml,1,0,1_chongkong,punching_hole,冲孔,931.0,579.5,984.5,611.5,53.5,32.0,1712.0,0.0,524.0,0.5,
00101,train,data/raw/GC10-DET/1/img_06_425507000_00054.jpg,data/raw/GC10-DET/lable/img_06_425507000_00054.xml,2,1,2_hanfeng,welding_line,焊缝,17.0,487.5,1018.5,524.5,1001.5,37.0,37055.5,0.0,524.0,0.5,
00102,train,data/raw/GC10-DET/3/img_01_425383400_01036.jpg,data/raw/GC10-DET/lable/img_01_425383400_01036.xml,1,1,2_hanfeng,welding_line,焊缝,489.5,456.5,1024.0,497.5,534.5,41.0,21914.5,0.0,524.0,0.5,
00102,train,data/raw/GC10-DET/3/img_01_425383400_01036.jpg,data/raw/GC10-DET/lable/img_01_425383400_01036.xml,2,2,3_yueyawan,crescent_gap,月牙弯,379.0,332.5,502.0,622.5,123.0,290.0,35670.0,0.0,524.0,0.5,
00103,test,data/raw/GC10-DET/10/img_06_425614600_00411.jpg,data/raw/GC10-DET/lable/img_06_425614600_00411.xml,1,9,10_yaozhe,waist_folding,腰折,507.5,316.5,780.5,703.5,273.0,387.0,105651.0,0.0,524.0,0.5,
00104,val,data/raw/GC10-DET/6/img_06_4406743300_00045.jpg,data/raw/GC10-DET/lable/img_06_4406743300_00045.xml,1,5,6_siban,silk_spot,丝斑,284.5,334.0,820.5,699.5,536.0,365.5,195908.0,0.0,524.0,0.5,
00105,train,data/raw/GC10-DET/7/img_05_425243500_01116.jpg,data/raw/GC10-DET/lable/img_05_425243500_01116.xml,1,3,4_shuiban,water_spot,水斑,592.0,275.5,733.5,737.0,141.5,461.5,65302.25,0.0,524.0,0.5,
00106,train,data/raw/GC10-DET/6/img_02_SIS001577_00067.jpg,data/raw/GC10-DET/lable/img_02_SIS001577_00067.xml,1,5,6_siban,silk_spot,丝斑,379.0,503.5,520.0,760.0,141.0,256.5,36166.5,0.0,524.0,0.5,
00106,train,data/raw/GC10-DET/6/img_02_SIS001577_00067.jpg,data/raw/GC10-DET/lable/img_02_SIS001577_00067.xml,2,5,6_siban,silk_spot,丝斑,48.5,321.0,219.0,708.0,170.5,387.0,65983.5,0.0,524.0,0.5,
00107,train,data/raw/GC10-DET/5/img_07_3437011100_00683.jpg,data/raw/GC10-DET/lable/img_07_3437011100_00683.xml,1,4,5_youban,oil_spot,油斑,914.5,413.0,992.5,524.5,78.0,111.5,8697.0,0.0,524.0,0.5,
00108,test,data/raw/GC10-DET/4/img_04_425242900_00141.jpg,data/raw/GC10-DET/lable/img_04_425242900_00141.xml,1,3,4_shuiban,water_spot,水斑,659.0,572.5,748.5,726.5,89.5,154.0,13783.0,0.0,524.0,0.5,
00108,test,data/raw/GC10-DET/4/img_04_425242900_00141.jpg,data/raw/GC10-DET/lable/img_04_425242900_00141.xml,2,5,6_siban,silk_spot,丝斑,145.5,320.0,540.5,747.0,395.0,427.0,168665.0,0.0,524.0,0.5,
00109,train,data/raw/GC10-DET/4/img_01_425007600_00674.jpg,data/raw/GC10-DET/lable/img_01_425007600_00674.xml,1,3,4_shuiban,water_spot,水斑,621.5,691.0,727.5,762.0,106.0,71.0,7526.0,0.0,524.0,0.5,
00109,train,data/raw/GC10-DET/4/img_01_425007600_00674.jpg,data/raw/GC10-DET/lable/img_01_425007600_00674.xml,2,5,6_siban,silk_spot,丝斑,594.5,289.5,929.5,659.5,335.0,370.0,123950.0,0.0,524.0,0.5,
00110,train,data/raw/GC10-DET/2/img_07_4406743300_00001.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00001.xml,1,1,2_hanfeng,welding_line,焊缝,1.0,632.0,1023.5,670.5,1022.5,38.5,39366.25,0.0,524.0,0.5,
00110,train,data/raw/GC10-DET/2/img_07_4406743300_00001.jpg,data/raw/GC10-DET/lable/img_07_4406743300_00001.xml,2,5,6_siban,silk_spot,丝斑,12.0,277.0,1016.0,634.0,1004.0,357.0,358428.0,0.0,524.0,0.5,
00111,test,data/raw/GC10-DET/7/img_04_4402622500_00362.jpg,data/raw/GC10-DET/lable/img_04_4402622500_00362.xml,1,6,7_yiwu,inclusion,异物,204.5,408.5,245.0,449.5,40.5,41.0,1660.5,0.0,524.0,0.5,
00111,test,data/raw/GC10-DET/7/img_04_4402622500_00362.jpg,data/raw/GC10-DET/lable/img_04_4402622500_00362.xml,2,6,7_yiwu,inclusion,异物,171.5,363.5,216.5,396.0,45.0,32.5,1462.5,0.0,524.0,0.5,
00112,train,data/raw/GC10-DET/7/img_02_425502300_00338.jpg,data/raw/GC10-DET/lable/img_02_425502300_00338.xml,1,6,7_yiwu,inclusion,异物,793.5,680.5,837.0,738.5,43.5,58.0,2523.0,0.0,524.0,0.5,
00113,test,data/raw/GC10-DET/6/img_04_SIS001577_00045.jpg,data/raw/GC10-DET/lable/img_04_SIS001577_00045.xml,1,5,6_siban,silk_spot,丝斑,129.5,264.0,388.0,396.0,258.5,132.0,34122.0,0.0,524.0,0.5,
00113,test,data/raw/GC10-DET/6/img_04_SIS001577_00045.jpg,data/raw/GC10-DET/lable/img_04_SIS001577_00045.xml,2,5,6_siban,silk_spot,丝斑,92.0,378.0,420.5,533.0,328.5,155.0,50917.5,0.0,524.0,0.5,
00113,test,data/raw/GC10-DET/6/img_04_SIS001577_00045.jpg,data/raw/GC10-DET/lable/img_04_SIS001577_00045.xml,3,5,6_siban,silk_spot,丝斑,56.5,498.5,437.0,712.5,380.5,214.0,81427.0,0.0,524.0,0.5,
00114,train,data/raw/GC10-DET/10/img_06_3436814000_00016.jpg,data/raw/GC10-DET/lable/img_06_3436814000_00016.xml,1,9,10_yaozhe,waist_folding,腰折,19.0,272.5,821.0,643.5,802.0,371.0,297542.0,0.0,524.0,0.5,
00115,test,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,1,0,1_chongkong,punching_hole,冲孔,56.0,310.0,104.5,333.0,48.5,23.0,1115.5,0.0,524.0,0.5,
00115,test,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,2,3,4_shuiban,water_spot,水斑,527.0,411.0,605.0,535.0,78.0,124.0,9672.0,0.0,524.0,0.5,
00115,test,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,3,3,4_shuiban,water_spot,水斑,673.0,531.0,818.5,688.0,145.5,157.0,22843.5,0.0,524.0,0.5,
00115,test,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,4,2,3_yueyawan,crescent_gap,月牙弯,919.0,263.5,1009.0,358.0,90.0,94.5,8505.0,0.0,524.0,0.5,
00116,train,data/raw/GC10-DET/1/img_03_425503300_00017.jpg,data/raw/GC10-DET/lable/img_03_425503300_00017.xml,1,0,1_chongkong,punching_hole,冲孔,33.5,292.0,90.5,323.0,57.0,31.0,1767.0,0.0,524.0,0.5,
00117,train,data/raw/GC10-DET/10/img_06_3436814000_00005.jpg,data/raw/GC10-DET/lable/img_06_3436814000_00005.xml,1,9,10_yaozhe,waist_folding,腰折,44.5,296.0,939.5,721.5,895.0,425.5,380822.5,0.0,524.0,0.5,
00118,train,data/raw/GC10-DET/2/img_07_3403334600_00682.jpg,data/raw/GC10-DET/lable/img_07_3403334600_00682.xml,1,1,2_hanfeng,welding_line,焊缝,6.5,670.5,1024.0,713.5,1017.5,43.0,43752.5,0.0,524.0,0.5,
00119,train,data/raw/GC10-DET/10/img_06_436164300_00004.jpg,data/raw/GC10-DET/lable/img_06_436164300_00004.xml,1,9,10_yaozhe,waist_folding,腰折,306.5,293.0,1006.5,740.5,700.0,447.5,313250.0,0.0,524.0,0.5,
00120,train,data/raw/GC10-DET/4/img_02_4402766800_00635.jpg,data/raw/GC10-DET/lable/img_02_4402766800_00635.xml,1,3,4_shuiban,water_spot,水斑,58.5,510.0,160.0,664.0,101.5,154.0,15631.0,0.0,524.0,0.5,
00121,train,data/raw/GC10-DET/1/img_06_425508300_00054.jpg,data/raw/GC10-DET/lable/img_06_425508300_00054.xml,1,0,1_chongkong,punching_hole,冲孔,927.0,743.5,983.0,761.0,56.0,17.5,980.0,0.0,524.0,0.5,
00121,train,data/raw/GC10-DET/1/img_06_425508300_00054.jpg,data/raw/GC10-DET/lable/img_06_425508300_00054.xml,2,1,2_hanfeng,welding_line,焊缝,13.0,638.0,1017.5,690.5,1004.5,52.5,52736.25,0.0,524.0,0.5,
00122,train,data/raw/GC10-DET/7/img_07_4402625300_00105.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00105.xml,1,6,7_yiwu,inclusion,异物,224.0,262.5,262.5,355.0,38.5,92.5,3561.25,0.0,524.0,0.5,
00122,train,data/raw/GC10-DET/7/img_07_4402625300_00105.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00105.xml,2,6,7_yiwu,inclusion,异物,284.5,295.0,388.0,458.5,103.5,163.5,16922.25,0.0,524.0,0.5,
00122,train,data/raw/GC10-DET/7/img_07_4402625300_00105.jpg,data/raw/GC10-DET/lable/img_07_4402625300_00105.xml,3,6,7_yiwu,inclusion,异物,471.0,409.5,535.5,607.0,64.5,197.5,12738.75,0.0,524.0,0.5,
00123,train,data/raw/GC10-DET/6/img_04_4406645900_00767.jpg,data/raw/GC10-DET/lable/img_04_4406645900_00767.xml,1,5,6_siban,silk_spot,丝斑,72.0,552.5,122.0,746.0,50.0,193.5,9675.0,0.0,524.0,0.5,
00124,val,data/raw/GC10-DET/10/img_08_425501100_00051.jpg,data/raw/GC10-DET/lable/img_08_425501100_00051.xml,1,9,10_yaozhe,waist_folding,腰折,8.5,262.5,111.0,447.5,102.5,185.0,18962.5,0.0,524.0,0.5,
00125,train,data/raw/GC10-DET/1/img_03_3403399200_00770.jpg,data/raw/GC10-DET/lable/img_03_3403399200_00770.xml,1,0,1_chongkong,punching_hole,冲孔,45.5,311.0,98.5,336.0,53.0,25.0,1325.0,0.0,524.0,0.5,
00126,train,data/raw/GC10-DET/3/img_08_425608200_00007.jpg,data/raw/GC10-DET/lable/img_08_425608200_00007.xml,1,2,3_yueyawan,crescent_gap,月牙弯,456.5,455.0,749.0,762.0,292.5,307.0,89797.5,0.0,524.0,0.5,
00127,test,data/raw/GC10-DET/2/img_03_436153300_01008.jpg,data/raw/GC10-DET/lable/img_03_436153300_01008.xml,1,1,2_hanfeng,welding_line,焊缝,8.5,526.5,1024.0,566.5,1015.5,40.0,40620.0,0.0,524.0,0.5,
00127,test,data/raw/GC10-DET/2/img_03_436153300_01008.jpg,data/raw/GC10-DET/lable/img_03_436153300_01008.xml,2,0,1_chongkong,punching_hole,冲孔,47.0,614.0,120.5,647.0,73.5,33.0,2425.5,0.0,524.0,0.5,
00128,train,data/raw/GC10-DET/6/img_02_SIS001522_00036.jpg,data/raw/GC10-DET/lable/img_02_SIS001522_00036.xml,1,5,6_siban,silk_spot,丝斑,38.0,332.0,198.5,465.0,160.5,133.0,21346.5,0.0,524.0,0.5,
00128,train,data/raw/GC10-DET/6/img_02_SIS001522_00036.jpg,data/raw/GC10-DET/lable/img_02_SIS001522_00036.xml,2,5,6_siban,silk_spot,丝斑,336.0,302.5,596.0,461.5,260.0,159.0,41340.0,0.0,524.0,0.5,
00129,test,data/raw/GC10-DET/3/img_05_425608200_00007.jpg,data/raw/GC10-DET/lable/img_05_425608200_00007.xml,1,2,3_yueyawan,crescent_gap,月牙弯,237.0,332.0,507.5,762.0,270.5,430.0,116315.0,0.0,524.0,0.5,
00129,test,data/raw/GC10-DET/3/img_05_425608200_00007.jpg,data/raw/GC10-DET/lable/img_05_425608200_00007.xml,2,1,2_hanfeng,welding_line,焊缝,477.0,634.5,1024.0,685.5,547.0,51.0,27897.0,0.0,524.0,0.5,
00130,val,data/raw/GC10-DET/6/img_07_425243200_00005.jpg,data/raw/GC10-DET/lable/img_07_425243200_00005.xml,1,5,6_siban,silk_spot,丝斑,443.5,341.0,807.5,493.0,364.0,152.0,55328.0,0.0,524.0,0.5,
